plot_name,plot_type,x,y
plot_150.png,stack_plot,"[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66]","[[ 4  3  2  3  3  2  2  4  4  1  1  3  2  1  3  2  4  3  4  1  1  2  3  4
   2  1  1  3  4  3  4  4  3  2  3  3  1  1  3  3  1  4  3  2  2  2  3  4
   4  1  3  4  3  1  1  1  2  3  1  3  2  2  1  1  4  3]
 [ 2  8  6  2  8  8  6  8  6  6  6  4  8  6  2  4  4  8  6  8  4  6  2  6
   4  2  6  2  2  4  2  8  4  8  2  8  6  2  6  8  6  2  6  8  8  8  2  8
   2  6  8  6  4  6  4  6  2  6  2  2  8  2  4  8  8  6]
 [ 4  4  8 12 12 16 16 16  8  8 16 12  8 12 12  4 16  4 16 16 12 16 12 12
  16 12 12 12  8 12  8  8 12 12  8  8 12 12 16  8  8 16  8  4  8 16  4 12
  16 16 12 16  8 12 16 12 12 12  4 16  4 16  8  8  8 16]]"
plot_151.png,stack_plot,[ 1  4  7 10 13 16 19 22 25 28 31 34 37 40],"[[ 1  1  2  1  4  4  1  1  1  1  2  2  1  4]
 [ 4  8  6  8  2  6  4  4  6  8  4  2  6  2]
 [12  8 16 12 12  4  8  4  8  4 12  4 16  8]]"
plot_152.png,plot,"[ 0.          0.53488372  1.06976744  1.60465116  2.13953488  2.6744186
  3.20930233  3.74418605  4.27906977  4.81395349  5.34883721  5.88372093
  6.41860465  6.95348837  7.48837209  8.02325581  8.55813953  9.09302326
  9.62790698 10.1627907  10.69767442 11.23255814 11.76744186 12.30232558
 12.8372093  13.37209302 13.90697674 14.44186047 14.97674419 15.51162791
 16.04651163 16.58139535 17.11627907 17.65116279 18.18604651 18.72093023
 19.25581395 19.79069767 20.3255814  20.86046512 21.39534884 21.93023256
 22.46511628 23.        ]","[67 80 30 93 45 79 89 51 47 53 64 38 64 87 89  7 22 81 82 41 74 10 57  7
 50 91 52 33  1 53 60 34  4 17  4 43 90  4  1 71 94 50 73 61]"
plot_153.png,stem,[0 1 2 3 4 5],[8 8 3 4 2 4]
plot_154.png,stack_plot,[ 1  4  7 10 13 16 19 22 25 28 31 34 37 40],"[[ 4  2  1  2  4  4  1  4  3  3  3  3  3  4]
 [ 2  2  6  8  4  4  8  6  2  8  4  4  4  6]
 [ 8 16 16  8 16  8  8  4 12 12  4  4 12  8]]"
plot_155.png,stack_plot,"[ 1  4  7 10 13 16 19 22 25 28 31 34 37 40 43 46 49 52 55 58 61 64 67 70
 73 76 79 82 85 88]","[[ 2  1  2  2  4  4  4  2  3  1  2  3  2  1  2  1  2  1  2  1  4  2  2  3
   3  1  2  1  4  3]
 [ 2  2  6  4  2  6  4  8  6  2  8  4  4  6  6  6  4  8  4  2  4  2  8  6
   6  4  6  8  6  4]
 [16  4  8  4 16  8  8 16 12  8  8  4 12  4  4 12 12 16 12  8 12 16 16 16
  12 12  4  4  8  4]]"
plot_156.png,bar,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24]",[5 7 5 5 7 7 3 3 3 6 6 3 3 8 8 7 4 4 3 5 3 8 7 3 9]
plot_157.png,stairs,[0 1 2 3 4 5],[0.55787368 0.95979102 0.04869485 0.09800768 0.04406586]
plot_158.png,bar,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24]",[8 1 5 1 8 8 1 9 2 9 1 9 4 9 7 6 5 9 2 2 9 3 8 9 8]
plot_159.png,bar,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22],[1 4 9 2 3 8 6 8 7 5 9 4 6 2 2 2 7 2 2 9 7 3 3]
plot_160.png,scatter,"[ 0.          1.82352941  3.64705882  5.47058824  7.29411765  9.11764706
 10.94117647 12.76470588 14.58823529 16.41176471 18.23529412 20.05882353
 21.88235294 23.70588235 25.52941176 27.35294118 29.17647059 31.
 32.82352941 34.64705882 36.47058824 38.29411765 40.11764706 41.94117647
 43.76470588 45.58823529 47.41176471 49.23529412 51.05882353 52.88235294
 54.70588235 56.52941176 58.35294118 60.17647059 62.        ]","[0.87430733 0.83062276 0.2246574  0.39933258 0.40967287 0.97822067
 0.1808919  0.79915797 0.33419271 0.73087035 0.420011   0.57835976
 0.83261177 0.80416556 0.86642318 0.05961733 0.69205055 0.13998738
 0.41581857 0.54858842 0.40273948 0.51961168 0.99652631 0.13521731
 0.67545605 0.39600097 0.1330098  0.15873676 0.94927311 0.8796015
 0.90704196 0.99153278 0.20831539 0.35543934 0.66921903]"
plot_161.png,stem,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13],[7 2 7 1 5 9 7 7 2 8 3 8 3 7]
plot_162.png,plot,"[ 0.          0.82857143  1.65714286  2.48571429  3.31428571  4.14285714
  4.97142857  5.8         6.62857143  7.45714286  8.28571429  9.11428571
  9.94285714 10.77142857 11.6        12.42857143 13.25714286 14.08571429
 14.91428571 15.74285714 16.57142857 17.4        18.22857143 19.05714286
 19.88571429 20.71428571 21.54285714 22.37142857 23.2        24.02857143
 24.85714286 25.68571429 26.51428571 27.34285714 28.17142857 29.        ]","[ 0.          0.92228743  0.71293689 -0.37118048 -0.99986291 -0.40172299
  0.68932724  0.93457946  0.03311151 -0.90898395 -0.73576469  0.3402309
  0.99876638  0.43182495 -0.66496162 -0.94584656 -0.0661867   0.89468361
  0.75778559 -0.3089082  -0.99657454 -0.46145333  0.63986676  0.95607638
  0.09918931 -0.8794021  -0.77897544  0.27724673  0.99328978  0.49057565
 -0.61407017 -0.9652577  -0.13208314  0.86315618  0.79931102 -0.24528121]"
plot_163.png,stack_plot,[ 1  4  7 10 13 16 19 22 25 28 31 34 37 40 43 46 49 52 55],"[[ 1  2  4  4  1  1  1  3  4  1  2  1  4  1  4  1  2  1  2]
 [ 4  2  4  6  2  2  4  4  2  6  4  4  8  6  6  2  6  2  8]
 [12  8 16  4 16  4 16  4 12  8  4 16  4  4  4 16  8 12  8]]"
plot_164.png,plot,"[ 0.          1.41666667  2.83333333  4.25        5.66666667  7.08333333
  8.5         9.91666667 11.33333333 12.75       14.16666667 15.58333333
 17.         18.41666667 19.83333333 21.25       22.66666667 24.08333333
 25.5        26.91666667 28.33333333 29.75       31.16666667 32.58333333
 34.        ]","[ 0.         -0.89498936  0.79848711  0.18259913 -0.96139749  0.67513565
  0.35905835 -0.99547853  0.52908269  0.5234442  -0.9960865   0.36523926
  0.67022918 -0.96320096  0.18911462  0.79447763 -0.89792768  0.00663098
  0.89201168 -0.80246149 -0.17607562  0.95955175 -0.68001244 -0.35286166
  0.99482679]"
plot_165.png,stack_plot,[ 1  4  7 10 13 16 19],"[[1 4 2 3 1 1 2]
 [6 2 4 8 8 8 6]
 [8 8 4 4 4 8 4]]"
plot_166.png,scatter,"[ 0.          1.41071429  2.82142857  4.23214286  5.64285714  7.05357143
  8.46428571  9.875      11.28571429 12.69642857 14.10714286 15.51785714
 16.92857143 18.33928571 19.75       21.16071429 22.57142857 23.98214286
 25.39285714 26.80357143 28.21428571 29.625      31.03571429 32.44642857
 33.85714286 35.26785714 36.67857143 38.08928571 39.5        40.91071429
 42.32142857 43.73214286 45.14285714 46.55357143 47.96428571 49.375
 50.78571429 52.19642857 53.60714286 55.01785714 56.42857143 57.83928571
 59.25       60.66071429 62.07142857 63.48214286 64.89285714 66.30357143
 67.71428571 69.125      70.53571429 71.94642857 73.35714286 74.76785714
 76.17857143 77.58928571 79.        ]","[1.77326553e-01 7.23071636e-01 7.72670988e-01 7.14899534e-01
 5.78977647e-01 1.46089971e-02 3.60375492e-01 6.04839429e-01
 3.87451296e-01 8.63479895e-01 3.08802275e-01 2.93534792e-01
 2.65997693e-01 3.32780869e-01 5.57404964e-01 7.07015294e-01
 6.62567918e-01 8.07717820e-01 8.85913995e-01 8.16079042e-01
 1.89454034e-02 7.35917954e-01 2.08399574e-01 1.32928043e-01
 6.38488785e-01 3.19743195e-01 5.71171634e-02 1.37629734e-01
 9.29416870e-04 9.03223627e-01 2.46179838e-02 2.09455770e-01
 4.16262781e-01 3.56571326e-01 9.11725877e-01 4.02889457e-02
 5.12214708e-01 6.80479463e-01 9.31697974e-01 6.20371252e-01
 8.03755236e-01 8.37249378e-02 3.85939511e-01 3.73947134e-01
 8.86288216e-01 1.51371171e-01 1.51886172e-01 3.28558150e-01
 5.44660474e-02 1.82458041e-01 9.65209639e-01 4.28183940e-01
 6.32019208e-01 7.26111259e-01 3.66961407e-01 1.47227074e-01
 2.06581016e-01]"
plot_167.png,scatter,"[ 0.          1.29166667  2.58333333  3.875       5.16666667  6.45833333
  7.75        9.04166667 10.33333333 11.625      12.91666667 14.20833333
 15.5        16.79166667 18.08333333 19.375      20.66666667 21.95833333
 23.25       24.54166667 25.83333333 27.125      28.41666667 29.70833333
 31.         32.29166667 33.58333333 34.875      36.16666667 37.45833333
 38.75       40.04166667 41.33333333 42.625      43.91666667 45.20833333
 46.5        47.79166667 49.08333333 50.375      51.66666667 52.95833333
 54.25       55.54166667 56.83333333 58.125      59.41666667 60.70833333
 62.         63.29166667 64.58333333 65.875      67.16666667 68.45833333
 69.75       71.04166667 72.33333333 73.625      74.91666667 76.20833333
 77.5        78.79166667 80.08333333 81.375      82.66666667 83.95833333
 85.25       86.54166667 87.83333333 89.125      90.41666667 91.70833333
 93.        ]","[0.63606842 0.39828055 0.0068147  0.52340719 0.92151339 0.81207761
 0.82521137 0.79505802 0.32373083 0.76519383 0.14316136 0.65771615
 0.64156857 0.0255698  0.78797013 0.90324811 0.26741528 0.81239072
 0.08240597 0.59996786 0.48564687 0.54592353 0.9262052  0.87131525
 0.78508366 0.27369846 0.91181863 0.09750769 0.85332922 0.32816007
 0.05377231 0.66935698 0.23127993 0.24357113 0.30604717 0.06368477
 0.17712714 0.00513963 0.44540952 0.08425538 0.68265261 0.23562285
 0.94357414 0.87125163 0.28944089 0.78321545 0.8032449  0.98656311
 0.59783999 0.08196573 0.64683723 0.62497975 0.63835058 0.30714565
 0.85967959 0.95947218 0.21771251 0.08815216 0.19453503 0.82055214
 0.67664463 0.63604734 0.40179314 0.57782797 0.30787413 0.47720008
 0.79306303 0.9812416  0.93248892 0.93386594 0.40222373 0.46878988
 0.7056354 ]"
plot_168.png,scatter,"[ 0.          1.79487179  3.58974359  5.38461538  7.17948718  8.97435897
 10.76923077 12.56410256 14.35897436 16.15384615 17.94871795 19.74358974
 21.53846154 23.33333333 25.12820513 26.92307692 28.71794872 30.51282051
 32.30769231 34.1025641  35.8974359  37.69230769 39.48717949 41.28205128
 43.07692308 44.87179487 46.66666667 48.46153846 50.25641026 52.05128205
 53.84615385 55.64102564 57.43589744 59.23076923 61.02564103 62.82051282
 64.61538462 66.41025641 68.20512821 70.        ]","[0.14199426 0.30424186 0.13924684 0.61200853 0.306301   0.32610785
 0.07091596 0.34979606 0.86249651 0.23307281 0.69518747 0.62962834
 0.86348461 0.13228795 0.97758996 0.58262865 0.99547415 0.91151473
 0.22151727 0.05616201 0.25563909 0.52756365 0.17159637 0.16745974
 0.46259355 0.03326797 0.12188808 0.41586134 0.06312991 0.39675506
 0.47400627 0.45126661 0.86917486 0.53006246 0.46798046 0.41070925
 0.81762338 0.8950566  0.85324247 0.67354658]"
plot_169.png,stack_plot,"[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41]","[[ 4  2  3  2  4  1  3  2  2  2  1  3  1  1  1  4  4  4  3  1  1  4  1  1
   2  1  2  1  3  4  2  4  2  2  2  3  1  2  3  2  1]
 [ 4  6  2  6  2  2  8  8  8  2  4  6  6  6  8  2  8  4  2  6  8  8  4  4
   8  4  6  4  4  8  8  2  2  8  4  4  2  2  2  6  6]
 [ 4  8  4 12  8 12  8 12  8  8  8  8 16 12 12 16  8  8 12 16  8  8  8  4
  16  8  4 16  8 12  4  4  8  8  4 12 12 16  8 12 16]]"
plot_170.png,stairs,[0 1 2 3 4 5],"[8.18869271e-01 3.37330609e-01 8.27523694e-01 5.97938835e-04
 3.07819150e-01]"
plot_171.png,plot,"[ 0.   2.2  4.4  6.6  8.8 11.  13.2 15.4 17.6 19.8 22.  24.2 26.4 28.6
 30.8 33. ]",[86 63 57 55 60 99 62 30 93 22 75 84 29 41 42 98]
plot_172.png,stairs,[0 1 2 3 4 5],[0.83999776 0.33932284 0.70889911 0.99378398 0.31462891]
plot_173.png,scatter,"[ 0.          1.12643678  2.25287356  3.37931034  4.50574713  5.63218391
  6.75862069  7.88505747  9.01149425 10.13793103 11.26436782 12.3908046
 13.51724138 14.64367816 15.77011494 16.89655172 18.02298851 19.14942529
 20.27586207 21.40229885 22.52873563 23.65517241 24.7816092  25.90804598
 27.03448276 28.16091954 29.28735632 30.4137931  31.54022989 32.66666667
 33.79310345 34.91954023 36.04597701 37.17241379 38.29885057 39.42528736
 40.55172414 41.67816092 42.8045977  43.93103448 45.05747126 46.18390805
 47.31034483 48.43678161 49.56321839 50.68965517 51.81609195 52.94252874
 54.06896552 55.1954023  56.32183908 57.44827586 58.57471264 59.70114943
 60.82758621 61.95402299 63.08045977 64.20689655 65.33333333 66.45977011
 67.5862069  68.71264368 69.83908046 70.96551724 72.09195402 73.2183908
 74.34482759 75.47126437 76.59770115 77.72413793 78.85057471 79.97701149
 81.10344828 82.22988506 83.35632184 84.48275862 85.6091954  86.73563218
 87.86206897 88.98850575 90.11494253 91.24137931 92.36781609 93.49425287
 94.62068966 95.74712644 96.87356322 98.        ]","[0.78316143 0.12249786 0.63490666 0.12384603 0.07053564 0.9094295
 0.19012877 0.82125015 0.54463087 0.07785652 0.95544819 0.24696117
 0.85964535 0.16881001 0.85394288 0.01322881 0.51178046 0.76944258
 0.93479552 0.90920214 0.81962487 0.88819135 0.19921969 0.2841843
 0.28896852 0.37705393 0.39332067 0.54455532 0.15987976 0.69124666
 0.16756654 0.31030848 0.50334513 0.79644056 0.73946923 0.64553436
 0.15577326 0.54704535 0.0874465  0.37736318 0.41351653 0.03981144
 0.2739881  0.95564947 0.95363261 0.35232705 0.04310011 0.17909494
 0.39221779 0.9477797  0.14119906 0.76351584 0.10868254 0.98125758
 0.3816165  0.77523454 0.34259108 0.62766888 0.19201608 0.14602102
 0.93806414 0.91764728 0.88746894 0.62543345 0.80826821 0.06903694
 0.33478904 0.31370312 0.63564532 0.35595777 0.14850678 0.59646708
 0.81438392 0.38212349 0.13226872 0.1966882  0.23748331 0.29989759
 0.64279507 0.60094548 0.69607986 0.36250198 0.82399765 0.20408766
 0.46904075 0.80093872 0.18015865 0.10986311]"
plot_174.png,plot,"[ 0.          0.76190476  1.52380952  2.28571429  3.04761905  3.80952381
  4.57142857  5.33333333  6.0952381   6.85714286  7.61904762  8.38095238
  9.14285714  9.9047619  10.66666667 11.42857143 12.19047619 12.95238095
 13.71428571 14.47619048 15.23809524 16.        ]",[87 60 22 63 90 97 75 74 25 48 43 38 41 45 88 40 97 17 88 57  2 96]
plot_175.png,bar,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27]",[8 9 4 1 1 5 2 8 5 5 2 7 8 1 2 4 5 2 1 9 1 4 2 4 8 8 9 5]
plot_176.png,stack_plot,[ 1  3  5  7  9 11 13 15 17],"[[ 4  2  1  2  2  2  4  1  2]
 [ 8  2  6  4  2  4  6  2  8]
 [ 4 16  4 16 12 12 12  4 12]]"
plot_177.png,stairs,[0 1 2 3 4 5],[0.83293739 0.98576825 0.79128429 0.60138407 0.3392203 ]
plot_178.png,scatter,"[ 0.   0.9  1.8  2.7  3.6  4.5  5.4  6.3  7.2  8.1  9.   9.9 10.8 11.7
 12.6 13.5 14.4 15.3 16.2 17.1 18.  18.9 19.8 20.7 21.6 22.5 23.4 24.3
 25.2 26.1 27.  27.9 28.8 29.7 30.6 31.5 32.4 33.3 34.2 35.1 36.  36.9
 37.8 38.7 39.6 40.5 41.4 42.3 43.2 44.1 45.  45.9 46.8 47.7 48.6 49.5
 50.4 51.3 52.2 53.1 54.  54.9 55.8 56.7 57.6 58.5 59.4 60.3 61.2 62.1
 63. ]","[0.44595555 0.02002323 0.06250694 0.38746646 0.58342152 0.46420395
 0.61920432 0.48029426 0.66170385 0.21912606 0.11284319 0.59643395
 0.48468952 0.02686765 0.38048189 0.10612559 0.53135683 0.39577768
 0.61315191 0.80560222 0.29966868 0.9621021  0.5356345  0.6182908
 0.68067237 0.66673153 0.51097074 0.42876429 0.05378196 0.02208585
 0.35796119 0.33366089 0.38769515 0.1383682  0.73816827 0.85696441
 0.93871464 0.4923623  0.7008657  0.85555112 0.41829111 0.30941279
 0.93672456 0.51567655 0.49725389 0.1784161  0.10815501 0.84210686
 0.61413318 0.32582458 0.19173622 0.55549728 0.58391929 0.2069936
 0.85140575 0.08426437 0.35609309 0.68038441 0.27412036 0.82767519
 0.73986783 0.78902284 0.11910654 0.14054713 0.28647374 0.51807717
 0.74801608 0.83653089 0.70433532 0.92859688 0.73874351]"
plot_179.png,stack_plot,[ 1  4  7 10],"[[2 2 4 2]
 [8 6 4 4]
 [4 8 8 4]]"
plot_180.png,bar,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19],[3 3 1 7 4 2 5 6 9 4 2 5 3 2 1 2 6 8 3 9]
plot_181.png,plot,"[ 0.          1.23529412  2.47058824  3.70588235  4.94117647  6.17647059
  7.41176471  8.64705882  9.88235294 11.11764706 12.35294118 13.58823529
 14.82352941 16.05882353 17.29411765 18.52941176 19.76470588 21.        ]","[ 0.         -0.44177386  0.79265402 -0.98044791  0.96651748 -0.75372886
  0.38586271  0.06139358 -0.49601831  0.82858872 -0.99067938  0.94894063
 -0.71196008  0.32849581  0.12255553 -0.54839142  0.86139737 -0.99717329]"
plot_182.png,bar,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28]",[5 4 5 4 8 4 6 2 5 6 5 2 7 4 8 7 7 9 1 6 6 6 6 7 6 1 3 2 6]
plot_183.png,plot,"[ 0.          1.83333333  3.66666667  5.5         7.33333333  9.16666667
 11.         12.83333333 14.66666667 16.5        18.33333333 20.16666667
 22.         23.83333333 25.66666667 27.5        29.33333333 31.16666667
 33.        ]","[ 0.          0.86305987 -0.87186591  0.01770193  0.85398336 -0.88039871
  0.0353983   0.84463923 -0.88865562  0.05308359  0.83503041 -0.89663404
  0.07075224  0.8251599  -0.90433147  0.08839871  0.8150308  -0.9117455
  0.10601749]"
plot_184.png,stairs,[0 1 2 3 4 5],[0.3372669  0.17959978 0.28135062 0.45757533 0.47538586]
plot_185.png,scatter,"[ 0.  1.  2.  3.  4.  5.  6.  7.  8.  9. 10. 11. 12. 13. 14. 15. 16. 17.
 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35.
 36. 37. 38. 39. 40. 41. 42. 43. 44. 45. 46. 47. 48. 49. 50. 51. 52. 53.
 54. 55. 56. 57. 58. 59. 60. 61. 62. 63. 64. 65.]","[0.4568178  0.84566735 0.11423714 0.25535335 0.82797646 0.37799404
 0.98118156 0.46625328 0.79193562 0.40230704 0.42495352 0.38288315
 0.71907562 0.54751788 0.94377811 0.25089032 0.10056273 0.39326149
 0.61671271 0.86079894 0.34619689 0.65378675 0.35019868 0.61721958
 0.88480795 0.23135764 0.40424164 0.9932652  0.86855703 0.56463986
 0.51662759 0.28460038 0.51720943 0.8481815  0.68517451 0.29004403
 0.20146392 0.26520854 0.1697592  0.0956407  0.41913617 0.1132996
 0.17191256 0.54732468 0.16459927 0.06387977 0.31738885 0.2203191
 0.51530519 0.10236708 0.75177079 0.90623352 0.74343517 0.53282704
 0.86066782 0.69491838 0.01055112 0.39409015 0.8509519  0.34585886
 0.03521517 0.74617964 0.80203827 0.1605937  0.5373405  0.19195544]"
plot_186.png,stack_plot,"[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50]","[[ 1  1  2  2  3  2  4  3  3  4  4  4  3  3  3  4  4  1  2  1  4  3  4  2
   1  1  3  1  1  4  1  1  1  3  3  4  1  3  3  4  2  1  3  4  4  4  3  1
   2  1]
 [ 8  8  4  2  8  8  2  8  2  8  2  4  8  4  8  8  6  2  4  4  4  2  6  4
   2  8  4  4  6  4  4  8  2  2  6  8  2  8  2  8  6  4  6  2  6  4  6  2
   2  6]
 [ 8 12  8 16  8 16 12  8 16 16 16  4 12 16  8 16  4 12  4  4  4  8 12 12
   8 12  4 12  8  4  8 16  4  4 12  4  8 12 16  8 16 16 16  4  8  8  4 12
  16  8]]"
plot_187.png,stem,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19],[8 3 6 7 1 6 7 6 4 1 9 4 7 7 2 1 8 8 7 8]
plot_188.png,plot,"[ 0.       1.34375  2.6875   4.03125  5.375    6.71875  8.0625   9.40625
 10.75    12.09375 13.4375  14.78125 16.125   17.46875 18.8125  20.15625
 21.5     22.84375 24.1875  25.53125 26.875   28.21875 29.5625  30.90625
 32.25    33.59375 34.9375  36.28125 37.625   38.96875 40.3125  41.65625
 43.     ]","[90 80 57 77 15 27 68 80 64 94 30 36 67 86 86 49 76 55 85 56 68 95 44 31
 58 87 53 84 79 23 28 16 37]"
plot_189.png,stairs,[0 1 2 3 4 5],[0.40169689 0.50275019 0.83945323 0.65083322 0.61506463]
plot_190.png,stack_plot,[ 1  5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[[ 4  4  4  3  1  4  3  1  4  1  4  3  2  2  1]
 [ 6  4  8  4  2  2  6  2  4  4  4  4  6  8  8]
 [12  4 16  4 16  4 12  8  4  8  4  4  4  4  4]]"
plot_191.png,bar,"[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23
 24 25 26 27 28]",[9 4 8 6 3 4 2 1 8 1 1 4 6 9 1 7 5 8 7 4 4 6 6 9 5 8 5 2 6]
plot_192.png,stack_plot,"[ 1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24
 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48
 49 50 51 52 53 54 55]","[[ 3  4  1  1  1  3  2  1  3  1  4  3  1  3  1  2  1  3  4  4  4  1  2  1
   4  3  4  3  2  3  1  1  1  3  1  1  1  2  3  3  4  3  2  3  2  2  3  4
   1  1  3  3  2  3  2]
 [ 8  6  2  2  6  4  2  4  6  6  2  6  8  8  2  8  4  2  2  4  8  8  8  2
   2  8  6  8  4  2  4  4  2  6  8  4  2  4  8  6  6  6  2  2  6  8  8  2
   6  8  8  8  2  6  4]
 [12 12  4 16 16  4  4  4  4  4  8 12 12 12 16  8 12 16  8  8 16  8 16 12
  16  8 12 12  4  4  8 16 16  8 12  8  8 12 16  8 16  8 12 12  4 12  4  8
  16 12 12 12  8  4  8]]"
plot_193.png,stem,[0 1 2 3 4 5 6],[7 4 9 2 6 7 4]
plot_194.png,plot,"[ 0.          3.91666667  7.83333333 11.75       15.66666667 19.58333333
 23.5        27.41666667 31.33333333 35.25       39.16666667 43.08333333
 47.        ]","[ 0.         -0.63844854  0.98278237 -0.87437689  0.36317137  0.31533667
 -0.84857825  0.99090447 -0.67674976  0.05083609  0.59849629 -0.97211881
  0.89791441]"
plot_195.png,plot,"[ 0.          0.66666667  1.33333333  2.          2.66666667  3.33333333
  4.          4.66666667  5.33333333  6.          6.66666667  7.33333333
  8.          8.66666667  9.33333333 10.        ]",[95 12  5 50 42 12 18 66 74 79 94 17 68 71 62 41]
plot_196.png,stairs,[0 1 2 3 4 5],[0.71598469 0.60732442 0.08857834 0.67687228 0.06409471]
plot_197.png,stairs,[0 1 2 3 4 5],[0.9864874  0.27826766 0.39541827 0.68719    0.81479367]
plot_198.png,bar,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20],[3 3 6 6 3 3 1 7 8 2 4 7 8 1 4 6 3 5 9 3 5]
plot_199.png,stack_plot,[ 1  3  5  7  9 11 13 15 17 19 21],"[[ 4  4  3  3  3  4  1  1  4  4  2]
 [ 6  6  8  8  2  8  2  8  4  4  2]
 [12  8  4 16 16  4 12  4  4  8  4]]"
plot_200.png,stem,[ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15],[4 2 4 6 7 3 3 8 5 4 7 7 9 9 5 8]
plot_201.png,stairs,[0 1 2 3 4 5],[0.45796321 0.39678933 0.43121048 0.56929793 0.00207652]
plot_202.png,scatter,"[ 0.          5.21052632 10.42105263 15.63157895 20.84210526 26.05263158
 31.26315789 36.47368421 41.68421053 46.89473684 52.10526316 57.31578947
 62.52631579 67.73684211 72.94736842 78.15789474 83.36842105 88.57894737
 93.78947368 99.        ]","[0.7222161  0.17415669 0.54688117 0.71445968 0.44462766 0.02708113
 0.44926816 0.29644489 0.92964961 0.12461339 0.65247596 0.05271977
 0.44617044 0.55397949 0.29795493 0.45507564 0.16355379 0.30412385
 0.62110632 0.30180006]"
plot_203.png,scatter,"[ 0.          1.0326087   2.06521739  3.09782609  4.13043478  5.16304348
  6.19565217  7.22826087  8.26086957  9.29347826 10.32608696 11.35869565
 12.39130435 13.42391304 14.45652174 15.48913043 16.52173913 17.55434783
 18.58695652 19.61956522 20.65217391 21.68478261 22.7173913  23.75
 24.7826087  25.81521739 26.84782609 27.88043478 28.91304348 29.94565217
 30.97826087 32.01086957 33.04347826 34.07608696 35.10869565 36.14130435
 37.17391304 38.20652174 39.23913043 40.27173913 41.30434783 42.33695652
 43.36956522 44.40217391 45.43478261 46.4673913  47.5        48.5326087
 49.56521739 50.59782609 51.63043478 52.66304348 53.69565217 54.72826087
 55.76086957 56.79347826 57.82608696 58.85869565 59.89130435 60.92391304
 61.95652174 62.98913043 64.02173913 65.05434783 66.08695652 67.11956522
 68.15217391 69.18478261 70.2173913  71.25       72.2826087  73.31521739
 74.34782609 75.38043478 76.41304348 77.44565217 78.47826087 79.51086957
 80.54347826 81.57608696 82.60869565 83.64130435 84.67391304 85.70652174
 86.73913043 87.77173913 88.80434783 89.83695652 90.86956522 91.90217391
 92.93478261 93.9673913  95.        ]","[0.11396589 0.64390796 0.8343248  0.5773534  0.64640738 0.45836348
 0.52870732 0.03437686 0.63896302 0.08144721 0.43501459 0.2926551
 0.54542795 0.13341634 0.6916434  0.79501154 0.16335445 0.10431309
 0.14551548 0.87712756 0.52818926 0.467261   0.10671182 0.64955601
 0.86799959 0.82818587 0.62605471 0.07527872 0.11239703 0.04930899
 0.25747922 0.13566147 0.26004804 0.38505806 0.94298278 0.61037606
 0.83497379 0.7103515  0.11250313 0.73592041 0.27509888 0.63910785
 0.34096197 0.99767226 0.26355148 0.27913047 0.93067226 0.0246444
 0.69668899 0.72532639 0.83637858 0.97443931 0.97560192 0.06527676
 0.82183932 0.64630993 0.64734213 0.12834993 0.65018717 0.98248258
 0.91181857 0.43913066 0.03994797 0.36229349 0.82639031 0.7014991
 0.45934366 0.05510154 0.42689473 0.46902494 0.92855553 0.6410861
 0.31165292 0.52531826 0.06605531 0.97256824 0.3600599  0.47786735
 0.35528397 0.68251173 0.66223216 0.71532231 0.26814323 0.31566848
 0.12525123 0.65550997 0.03979713 0.59768234 0.86969588 0.89083215
 0.44903776 0.45930369 0.07696918]"
